Student_ID,Hours_Studied,Attendance,Assignment_Score,Previous_Result,Final_Result
39569,3,69,63,Pass,Pass
28938,1,45,30,Pass,Fail
19820,5,80,39,Fail,Pass
34094,6,98,62,Pass,Pass
76104,5,59,66,Pass,Pass
23799,3,57,87,Pass,Pass
71378,10,52,47,Pass,Pass
44528,2,53,43,Fail,Fail
95516,10,78,72,Pass,Pass
64004,9,93,64,Pass,Pass
60700,5,83,55,Fail,Pass
14708,5,81,49,Fail,Pass
65422,8,57,72,Pass,Pass
80352,8,55,92,Fail,Pass
11678,3,86,30,Fail,Fail
69048,3,50,73,Fail,Pass
76895,9,55,32,Fail,Pass
76253,7,43,56,Fail,Pass
49573,9,84,41,Fail,Pass
73119,9,73,81,Fail,Pass
42630,5,45,57,Pass,Pass
87547,1,84,71,Pass,Pass
87054,1,100,78,Pass,Pass
55707,3,49,62,Fail,Pass
74428,1,93,68,Pass,Pass
26291,4,40,70,Fail,Pass
63715,3,67,100,Pass,Pass
20822,10,90,47,Fail,Pass
46084,6,60,71,Pass,Pass
29649,10,45,40,Fail,Pass
55981,6,95,100,Pass,Pass
39322,3,63,64,Pass,Pass
46508,2,43,69,Fail,Fail
24340,9,55,77,Pass,Pass
50156,5,52,70,Fail,Pass
54495,1,97,71,Fail,Pass
30849,7,95,72,Pass,Pass
28070,3,74,66,Fail,Pass
15921,10,56,70,Fail,Pass
21036,7,82,50,Pass,Pass
70256,7,54,61,Fail,Pass
47183,1,70,89,Pass,Pass
34752,10,41,41,Fail,Pass
36685,6,51,80,Pass,Pass
28361,10,77,67,Pass,Pass
33540,8,52,42,Fail,Pass
67380,5,80,91,Fail,Pass
45740,8,66,60,Pass,Pass
90998,3,51,84,Fail,Pass
98362,6,91,60,Fail,Pass
52624,1,88,93,Fail,Pass
12367,5,48,31,Fail,Fail
19695,1,90,66,Pass,Pass
86420,5,84,76,Pass,Pass
29580,4,61,67,Fail,Pass
57890,2,59,38,Pass,Fail
62515,2,94,81,Fail,Pass
16966,7,40,99,Fail,Pass
73402,10,50,58,Fail,Pass
42552,6,95,95,Pass,Pass
33351,4,73,69,Fail,Pass
89246,2,75,97,Pass,Pass
18337,10,93,39,Pass,Pass
75202,8,49,54,Pass,Pass
36715,6,78,75,Pass,Pass
66982,3,61,65,Pass,Pass
44242,4,53,31,Fail,Fail
51120,6,99,85,Pass,Pass
76188,1,98,47,Fail,Fail
43212,10,67,31,Pass,Pass
57371,9,54,50,Fail,Pass
64374,9,41,91,Pass,Pass
86346,8,64,56,Fail,Pass
71399,1,85,52,Pass,Pass
42003,2,90,48,Pass,Pass
40064,2,88,47,Fail,Fail
58217,3,67,70,Pass,Pass
28522,9,82,90,Pass,Pass
22307,6,71,42,Fail,Pass
40561,9,55,83,Fail,Pass
83426,8,63,81,Pass,Pass
88119,8,81,61,Fail,Pass
22865,9,100,81,Fail,Pass
23508,4,48,40,Fail,Fail
95899,2,94,66,Pass,Pass
71806,3,54,66,Fail,Pass
65346,2,88,51,Pass,Pass
13010,10,87,61,Fail,Pass
32872,7,85,84,Pass,Pass
21584,10,97,36,Fail,Pass
99104,7,41,82,Pass,Pass
11886,2,71,73,Pass,Pass
44314,6,84,100,Fail,Pass
90199,3,89,96,Fail,Pass
99127,9,45,82,Pass,Pass
61029,5,78,39,Fail,Pass
73757,8,54,85,Fail,Pass
16832,4,85,55,Pass,Pass
68157,1,96,99,Fail,Pass
23589,1,66,91,Pass,Pass
96074,3,43,53,Pass,Pass
76629,6,97,55,Fail,Pass
38660,2,98,48,Fail,Pass
47780,7,77,60,Pass,Pass
22898,2,56,61,Fail,Fail
38913,2,71,45,Pass,Pass
47038,6,92,57,Fail,Pass
70202,9,88,38,Fail,Pass
95243,8,91,94,Fail,Pass
70434,1,94,84,Pass,Pass
50984,6,82,85,Pass,Pass
65050,8,99,33,Fail,Pass
40571,10,48,54,Pass,Pass
58746,10,66,90,Pass,Pass
38649,8,54,77,Pass,Pass
93508,8,73,84,Pass,Pass
86775,2,98,54,Fail,Pass
65584,1,93,68,Fail,Pass
96161,10,69,39,Fail,Pass
70345,8,57,97,Fail,Pass
10267,7,65,30,Pass,Pass
39916,1,96,41,Pass,Pass
27494,9,100,44,Pass,Pass
91156,8,85,49,Pass,Pass
35118,8,89,39,Pass,Pass
33808,8,89,49,Fail,Pass
98243,2,40,57,Fail,Fail
34436,3,94,98,Fail,Pass
39828,3,81,91,Pass,Pass
95297,9,67,79,Fail,Pass
81986,7,92,30,Pass,Pass
28069,5,53,34,Fail,Fail
32921,10,55,80,Fail,Pass
84750,5,96,77,Fail,Pass
44428,5,97,83,Pass,Pass
10343,2,60,67,Fail,Pass
42306,4,70,88,Pass,Pass
48758,4,68,53,Pass,Pass
42742,10,61,63,Fail,Pass
33394,4,42,36,Pass,Pass
41717,9,60,74,Pass,Pass
66142,2,42,85,Fail,Pass
66045,4,82,92,Fail,Pass
52274,2,53,82,Fail,Pass
33984,7,90,39,Pass,Pass
17479,10,58,68,Pass,Pass
52770,9,100,97,Fail,Pass
94739,1,64,43,Pass,Fail
28060,2,60,46,Pass,Pass
56322,9,56,39,Fail,Pass
83468,10,83,34,Fail,Pass
87728,7,56,76,Fail,Pass
24284,5,93,67,Pass,Pass
72029,3,58,38,Fail,Fail
21655,4,63,66,Fail,Pass
12355,2,54,48,Pass,Pass
30708,8,86,96,Fail,Pass
24298,9,51,90,Fail,Pass
48170,6,99,40,Pass,Pass
12469,8,54,55,Fail,Pass
43606,6,58,45,Pass,Pass
97338,3,48,61,Fail,Fail
32148,5,48,63,Fail,Pass
88781,8,99,93,Fail,Pass
10451,10,76,66,Fail,Pass
47931,6,100,94,Pass,Pass
64169,4,67,96,Fail,Pass
80634,7,94,53,Fail,Pass
39178,3,78,86,Fail,Pass
74975,10,48,87,Fail,Pass
96069,4,51,70,Pass,Pass
73761,7,46,34,Fail,Pass
41606,6,50,48,Fail,Pass
65643,7,91,51,Fail,Pass
50047,8,97,84,Pass,Pass
97293,9,99,95,Pass,Pass
63838,5,80,41,Fail,Pass
23909,10,42,100,Fail,Pass
96572,7,66,50,Pass,Pass
18602,5,77,39,Fail,Pass
92236,4,87,84,Fail,Pass
46329,8,48,41,Pass,Pass
48999,2,74,73,Pass,Pass
49053,7,51,45,Pass,Pass
88652,6,43,43,Pass,Pass
24386,7,96,63,Fail,Pass
43912,7,53,57,Pass,Pass
22875,6,81,73,Pass,Pass
20007,6,64,59,Fail,Pass
62517,8,87,67,Fail,Pass
24990,9,75,38,Pass,Pass
57793,9,99,54,Fail,Pass
87453,4,71,48,Pass,Pass
50921,10,45,94,Pass,Pass
65261,7,64,33,Fail,Pass
90966,10,57,49,Fail,Pass
63567,7,96,32,Fail,Pass
77945,5,44,69,Pass,Pass
16463,8,93,39,Fail,Pass
48001,2,60,67,Pass,Pass
61623,9,82,79,Pass,Pass
91147,7,45,87,Fail,Pass
96135,9,71,100,Pass,Pass
46681,6,92,33,Pass,Pass
70763,6,51,74,Fail,Pass
26672,3,48,99,Fail,Pass
33219,8,58,38,Fail,Pass
30727,5,76,57,Pass,Pass
51606,10,49,81,Pass,Pass
33862,8,52,90,Pass,Pass
97612,5,51,86,Fail,Pass
42312,1,54,75,Pass,Pass
81990,4,80,71,Pass,Pass
97536,6,99,46,Fail,Pass
92145,2,94,38,Pass,Pass
53104,9,94,100,Fail,Pass
11594,10,57,82,Pass,Pass
13640,3,69,33,Pass,Pass
60598,9,58,33,Fail,Pass
39228,3,63,70,Fail,Pass
21396,2,85,59,Pass,Pass
19027,1,100,88,Fail,Pass
44322,7,72,49,Pass,Pass
74078,4,49,33,Fail,Fail
32272,8,67,38,Pass,Pass
52252,8,76,47,Pass,Pass
91031,7,82,69,Pass,Pass
50969,10,62,93,Fail,Pass
53573,9,84,65,Pass,Pass
90257,1,61,55,Pass,Pass
91520,7,92,33,Pass,Pass
96486,10,94,71,Pass,Pass
22367,8,60,45,Fail,Pass
50350,3,88,91,Fail,Pass
82179,8,96,82,Pass,Pass
46426,8,87,95,Pass,Pass
62720,2,88,84,Pass,Pass
54010,3,74,82,Fail,Pass
24676,7,89,95,Pass,Pass
84788,5,77,38,Pass,Pass
92536,2,47,35,Fail,Fail
29972,9,54,56,Fail,Pass
36443,2,61,47,Fail,Fail
71471,9,92,86,Pass,Pass
93847,7,88,68,Pass,Pass
99706,8,76,51,Fail,Pass
16638,6,62,31,Pass,Pass
16047,1,98,66,Fail,Pass
84085,3,69,34,Fail,Fail
48680,2,77,89,Pass,Pass
45031,6,96,82,Fail,Pass
34414,4,73,81,Pass,Pass
83544,6,91,74,Pass,Pass
43241,8,84,74,Pass,Pass
57507,2,59,100,Fail,Pass
10842,9,96,73,Fail,Pass
79924,6,71,68,Pass,Pass
86311,8,72,41,Pass,Pass
94186,3,90,100,Pass,Pass
22337,6,85,64,Pass,Pass
36397,7,74,36,Fail,Pass
33328,7,94,32,Pass,Pass
91580,9,52,33,Fail,Pass
32854,3,98,54,Fail,Pass
69014,7,48,35,Fail,Pass
74375,6,73,67,Fail,Pass
32632,9,42,93,Fail,Pass
72444,5,45,89,Fail,Pass
16315,10,72,53,Fail,Pass
96124,5,98,60,Fail,Pass
89884,6,90,42,Fail,Pass
40674,2,100,54,Fail,Pass
19829,7,63,84,Fail,Pass
18770,3,91,53,Pass,Pass
93463,3,90,54,Pass,Pass
82732,5,72,89,Pass,Pass
16318,6,76,85,Fail,Pass
20286,1,53,81,Fail,Pass
39272,10,77,34,Pass,Pass
63556,10,78,63,Pass,Pass
70341,7,100,39,Pass,Pass
76681,9,40,53,Pass,Pass
66481,9,96,94,Pass,Pass
14551,5,64,34,Pass,Pass
27343,1,41,94,Pass,Pass
29374,9,75,51,Pass,Pass
44000,1,57,69,Pass,Pass
72824,1,51,38,Pass,Fail
61263,1,66,76,Pass,Pass
94072,4,49,79,Fail,Pass
69286,5,93,41,Pass,Pass
27569,4,42,32,Pass,Fail
30684,6,58,79,Pass,Pass
98180,1,79,33,Fail,Fail
49452,1,41,43,Fail,Fail
43598,2,90,30,Fail,Fail
30098,3,61,34,Fail,Fail
49624,9,74,65,Pass,Pass
26987,3,59,91,Fail,Pass
74055,10,86,70,Pass,Pass
99507,5,68,87,Pass,Pass
38397,7,98,94,Pass,Pass
89734,3,96,65,Fail,Pass
87153,10,75,32,Fail,Pass
67530,8,80,34,Pass,Pass
93840,2,59,43,Fail,Fail
41533,9,61,69,Fail,Pass
89033,8,87,57,Pass,Pass
76086,3,78,48,Fail,Pass
72923,4,46,38,Pass,Pass
49367,7,48,58,Fail,Pass
69410,5,61,37,Fail,Pass
14329,8,52,62,Pass,Pass
83827,5,60,96,Pass,Pass
74302,2,79,54,Fail,Pass
26185,3,78,41,Fail,Fail
62016,6,72,96,Fail,Pass
33042,4,69,94,Pass,Pass
10189,3,100,92,Pass,Pass
57575,1,41,55,Fail,Fail
17183,2,73,41,Pass,Pass
70261,1,68,90,Pass,Pass
21837,2,61,88,Pass,Pass
84173,2,88,57,Pass,Pass
62505,9,43,75,Fail,Pass
99743,9,47,40,Pass,Pass
56128,8,96,57,Pass,Pass
38575,7,80,33,Fail,Pass
28507,4,88,58,Pass,Pass
34137,2,56,96,Pass,Pass
44098,6,50,67,Pass,Pass
98638,5,65,84,Pass,Pass
93195,7,46,75,Fail,Pass
39696,8,89,30,Pass,Pass
95847,4,97,39,Fail,Pass
97126,3,89,49,Fail,Pass
10875,2,45,64,Fail,Fail
64955,4,67,30,Pass,Pass
89189,5,84,34,Pass,Pass
49819,5,68,78,Pass,Pass
47965,3,75,98,Fail,Pass
97401,3,45,70,Fail,Pass
23459,2,81,52,Pass,Pass
97476,8,43,62,Pass,Pass
54347,6,68,78,Pass,Pass
45345,8,48,96,Fail,Pass
20505,8,46,78,Pass,Pass
68888,3,92,37,Pass,Pass
23252,10,78,46,Fail,Pass
33608,2,60,44,Pass,Pass
98278,9,96,39,Pass,Pass
58769,5,79,90,Fail,Pass
14894,4,86,79,Pass,Pass
81657,3,41,93,Fail,Pass
75311,6,79,77,Fail,Pass
18819,4,70,62,Fail,Pass
17178,6,64,69,Fail,Pass
38156,6,42,69,Fail,Pass
42397,2,47,92,Fail,Pass
61853,10,59,96,Fail,Pass
14232,9,81,36,Pass,Pass
65540,9,74,78,Pass,Pass
51160,7,91,46,Pass,Pass
52576,10,59,98,Fail,Pass
83356,1,77,46,Pass,Pass
75836,9,89,58,Pass,Pass
78934,1,42,86,Pass,Pass
83364,8,64,37,Pass,Pass
61111,1,97,46,Pass,Pass
59958,3,43,74,Fail,Pass
69209,2,49,77,Fail,Pass
38073,9,75,90,Pass,Pass
25283,10,93,99,Fail,Pass
89718,9,88,74,Fail,Pass
39256,5,81,89,Fail,Pass
99576,6,95,35,Pass,Pass
30006,3,91,47,Fail,Pass
21582,3,42,40,Pass,Fail
21817,4,94,48,Pass,Pass
76011,1,82,37,Pass,Fail
53103,4,58,97,Fail,Pass
36187,7,83,88,Pass,Pass
77957,1,100,100,Pass,Pass
24041,6,54,92,Pass,Pass
96657,8,40,42,Pass,Pass
89003,8,96,64,Pass,Pass
22520,3,78,70,Pass,Pass
90307,8,90,66,Pass,Pass
75685,5,81,55,Pass,Pass
32560,3,51,73,Pass,Pass
64072,6,71,96,Pass,Pass
90665,10,61,47,Fail,Pass
77706,3,44,42,Pass,Fail
33941,10,88,78,Fail,Pass
32488,3,85,35,Pass,Pass
14990,2,83,59,Fail,Pass
68277,4,60,38,Fail,Fail
96552,8,69,93,Pass,Pass
51427,2,65,92,Fail,Pass
75120,10,77,49,Pass,Pass
44746,10,74,87,Pass,Pass
77276,3,58,35,Fail,Fail
28509,4,98,40,Fail,Pass
97969,4,73,33,Pass,Pass
90330,4,89,83,Fail,Pass
49619,4,82,82,Fail,Pass
39847,10,99,99,Pass,Pass
29381,5,95,85,Fail,Pass
20393,5,44,59,Pass,Pass
77881,2,95,33,Pass,Pass
41977,7,58,53,Fail,Pass
23595,1,53,82,Fail,Pass
98587,1,48,44,Fail,Fail
73252,3,63,84,Fail,Pass
29884,4,81,40,Pass,Pass
53998,5,92,59,Pass,Pass
29492,1,78,91,Pass,Pass
72999,3,41,73,Fail,Pass
62755,6,44,33,Fail,Fail
36735,9,44,64,Pass,Pass
23572,1,80,74,Fail,Pass
12989,4,88,91,Pass,Pass
10822,2,85,63,Fail,Pass
56471,4,60,91,Fail,Pass
35000,3,100,87,Pass,Pass
91417,9,74,47,Fail,Pass
67234,10,43,97,Fail,Pass
27492,8,72,42,Fail,Pass
39518,6,48,79,Pass,Pass
28843,9,70,44,Fail,Pass
31495,8,88,98,Fail,Pass
74333,2,85,54,Fail,Pass
60412,2,57,84,Fail,Pass
21995,3,43,88,Pass,Pass
47976,3,41,35,Fail,Fail
90543,7,70,81,Pass,Pass
15965,8,94,91,Fail,Pass
49398,8,71,34,Fail,Pass
72303,10,65,78,Fail,Pass
30220,1,45,49,Pass,Fail
76923,6,98,72,Pass,Pass
68379,10,91,66,Pass,Pass
22720,7,80,60,Pass,Pass
67356,1,49,58,Fail,Fail
10643,7,47,83,Pass,Pass
10230,1,51,50,Fail,Fail
30715,7,61,89,Fail,Pass
62565,10,56,85,Pass,Pass
22818,4,86,35,Pass,Pass
76832,1,75,62,Fail,Fail
68164,6,55,100,Fail,Pass
28039,5,42,44,Pass,Pass
93951,1,54,36,Pass,Fail
84331,3,45,44,Fail,Fail
70963,6,86,31,Pass,Pass
92787,2,41,46,Pass,Fail
17712,2,51,39,Pass,Fail
18681,10,61,39,Fail,Pass
65473,6,74,93,Pass,Pass
99983,9,56,40,Fail,Pass
39404,2,81,69,Pass,Pass
52638,3,89,95,Fail,Pass
33975,1,93,50,Pass,Pass
98387,1,98,76,Pass,Pass
11426,1,77,38,Fail,Fail
73348,7,45,31,Fail,Pass
24207,10,77,38,Fail,Pass
86731,1,68,95,Fail,Pass
32712,4,73,49,Pass,Pass
89058,5,87,61,Pass,Pass
19249,9,79,61,Pass,Pass
55097,6,97,34,Fail,Pass
38111,2,77,32,Fail,Fail
63104,7,40,66,Pass,Pass
57807,10,49,43,Pass,Pass
58767,6,40,40,Fail,Pass
84787,10,74,68,Fail,Pass
19405,8,56,40,Pass,Pass
55460,3,54,30,Pass,Fail
87419,3,84,59,Fail,Pass
36188,7,88,56,Pass,Pass
75880,2,92,50,Fail,Pass
34646,2,59,77,Fail,Pass
21101,10,54,82,Fail,Pass
96505,1,74,52,Pass,Pass
41721,7,95,82,Pass,Pass
46343,8,49,36,Fail,Pass
69753,5,52,83,Pass,Pass
48828,8,55,99,Fail,Pass
47346,7,78,56,Fail,Pass
81922,10,48,96,Pass,Pass
93770,7,76,58,Pass,Pass
87481,8,68,33,Pass,Pass
50192,9,62,61,Fail,Pass
79251,6,89,93,Pass,Pass
63102,9,56,86,Fail,Pass
28751,8,58,31,Pass,Pass
93405,7,94,86,Pass,Pass
73951,3,97,100,Pass,Pass
37101,7,93,59,Pass,Pass
59742,5,81,44,Pass,Pass
10717,9,69,79,Fail,Pass
65664,10,87,49,Pass,Pass
28508,9,95,48,Pass,Pass
20866,8,94,76,Fail,Pass
23502,2,62,47,Fail,Fail
96893,10,56,45,Fail,Pass
90455,3,50,42,Pass,Pass
18323,3,76,60,Pass,Pass
33753,7,82,79,Pass,Pass
21531,6,95,70,Pass,Pass
41652,7,84,82,Fail,Pass
32249,7,62,52,Pass,Pass
78535,10,60,79,Pass,Pass
86378,1,69,36,Pass,Fail
46330,10,96,75,Fail,Pass
49378,2,94,94,Pass,Pass
48664,6,62,74,Fail,Pass
67860,7,54,65,Pass,Pass
15292,6,54,68,Pass,Pass
44730,7,47,56,Fail,Pass
35437,9,73,83,Pass,Pass
25409,3,73,65,Pass,Pass
71062,6,47,68,Pass,Pass
30817,3,80,79,Fail,Pass
30668,4,44,66,Pass,Pass
24110,1,69,49,Pass,Pass
13356,5,95,73,Pass,Pass
68780,1,91,88,Fail,Pass
74562,4,68,41,Fail,Pass
80723,7,85,92,Pass,Pass
21630,1,68,73,Pass,Pass
98045,5,93,40,Pass,Pass
80353,6,49,30,Fail,Fail
11581,6,91,65,Fail,Pass
17542,2,56,60,Fail,Fail
42856,7,75,72,Fail,Pass
80127,2,78,52,Pass,Pass
35703,7,58,66,Fail,Pass
56067,6,59,48,Fail,Pass
69672,2,40,82,Fail,Pass
20045,9,50,39,Pass,Pass
65408,6,83,67,Pass,Pass
68476,5,87,39,Pass,Pass
80921,3,92,97,Pass,Pass
90439,7,71,38,Fail,Pass
67294,10,64,100,Pass,Pass
23211,5,47,81,Fail,Pass
47066,9,77,55,Fail,Pass
38098,2,90,73,Pass,Pass
23852,8,90,93,Fail,Pass
89462,9,53,84,Fail,Pass
46353,10,94,99,Fail,Pass
32952,6,50,51,Pass,Pass
32418,3,51,86,Fail,Pass
47821,7,40,96,Pass,Pass
76594,8,86,37,Pass,Pass
59856,7,48,41,Pass,Pass
21486,4,49,72,Pass,Pass
10526,6,57,97,Fail,Pass
15221,7,93,50,Pass,Pass
25508,5,91,51,Fail,Pass
64509,5,53,46,Fail,Pass
88293,4,90,64,Pass,Pass
73876,9,63,57,Fail,Pass
51315,10,47,67,Pass,Pass
55726,6,98,100,Pass,Pass
12442,6,91,84,Pass,Pass
79352,1,44,92,Fail,Pass
26959,2,94,85,Fail,Pass
77267,8,70,31,Pass,Pass
78794,5,57,97,Fail,Pass
18929,7,50,38,Pass,Pass
32585,5,49,59,Pass,Pass
78925,4,76,70,Pass,Pass
41920,10,57,85,Fail,Pass
17576,4,81,44,Pass,Pass
61507,2,89,78,Pass,Pass
72639,6,57,91,Pass,Pass
27524,1,41,78,Fail,Fail
92561,5,73,63,Fail,Pass
21836,3,70,62,Pass,Pass
34699,4,98,95,Fail,Pass
31701,3,83,63,Fail,Pass
52893,3,42,59,Fail,Fail
32576,5,44,78,Pass,Pass
56240,6,79,51,Pass,Pass
27666,7,100,41,Pass,Pass
71595,9,81,73,Fail,Pass
36691,10,55,53,Pass,Pass
44962,9,45,40,Pass,Pass
40874,7,56,100,Pass,Pass
32139,6,60,31,Fail,Pass
79784,2,66,81,Pass,Pass
96797,7,97,54,Fail,Pass
15217,8,84,57,Fail,Pass
27621,1,88,79,Pass,Pass
56405,10,75,65,Fail,Pass
64910,7,91,92,Fail,Pass
45120,7,52,86,Pass,Pass
82010,7,65,65,Fail,Pass
79732,7,92,57,Pass,Pass
16669,9,70,67,Pass,Pass
94325,1,67,67,Fail,Fail
16645,7,71,34,Fail,Pass
32095,2,62,30,Fail,Fail
97507,5,99,40,Fail,Pass
77810,10,57,100,Fail,Pass
19247,2,76,38,Fail,Fail
11101,10,77,100,Pass,Pass
31199,6,49,87,Fail,Pass
92844,4,65,77,Fail,Pass
40102,6,66,81,Fail,Pass
62225,8,45,75,Pass,Pass
53126,2,97,85,Pass,Pass
15447,8,80,36,Pass,Pass
65614,10,96,30,Pass,Pass
11051,1,73,53,Fail,Fail
22397,6,85,51,Fail,Pass
57014,6,100,88,Pass,Pass
20742,9,86,100,Fail,Pass
18008,8,65,56,Fail,Pass
64638,4,72,46,Fail,Pass
10581,2,42,40,Fail,Fail
79071,10,93,56,Fail,Pass
20425,5,94,81,Pass,Pass
93949,1,70,92,Pass,Pass
98478,7,92,89,Fail,Pass
34341,5,73,70,Fail,Pass
80869,6,40,38,Pass,Pass
36301,5,71,60,Pass,Pass
53374,9,57,63,Fail,Pass
54985,5,90,39,Pass,Pass
87517,8,64,82,Pass,Pass
65623,2,42,52,Fail,Fail
42902,3,51,64,Fail,Pass
36808,8,47,63,Fail,Pass
73165,8,79,43,Fail,Pass
85237,2,47,64,Pass,Pass
67950,7,90,74,Pass,Pass
78205,10,73,77,Pass,Pass
72127,10,51,30,Fail,Pass
65547,2,89,37,Fail,Fail
53881,3,85,74,Pass,Pass
10222,9,62,57,Pass,Pass
18382,6,82,38,Fail,Pass
85248,7,93,76,Pass,Pass
98755,4,85,54,Fail,Pass
46122,6,96,56,Fail,Pass
70613,10,99,73,Pass,Pass
84982,2,89,84,Fail,Pass
80293,1,98,66,Fail,Pass
74793,9,90,84,Fail,Pass
93104,6,88,58,Pass,Pass
31320,4,47,43,Pass,Pass
10207,5,96,46,Pass,Pass
18027,10,63,66,Pass,Pass
56081,5,97,94,Fail,Pass
99402,5,92,40,Pass,Pass
21790,7,89,45,Pass,Pass
44297,3,69,38,Pass,Pass
81573,3,63,67,Fail,Pass
97924,8,90,49,Fail,Pass
63577,6,81,73,Fail,Pass
42434,7,88,98,Fail,Pass
85562,4,90,66,Fail,Pass
42975,9,76,77,Pass,Pass
98958,5,99,32,Pass,Pass
22791,5,71,67,Fail,Pass
61627,1,88,60,Pass,Pass
97592,5,94,46,Fail,Pass
70555,2,55,88,Fail,Pass
28644,9,100,34,Pass,Pass
48459,6,89,91,Fail,Pass
37937,3,59,89,Pass,Pass
86043,1,60,38,Fail,Fail
77952,10,96,65,Fail,Pass
68235,5,65,52,Fail,Pass
34795,1,42,42,Fail,Fail
77783,9,83,51,Pass,Pass
99732,7,54,81,Fail,Pass
97619,1,57,65,Fail,Fail
10145,4,45,63,Fail,Pass
88762,1,48,65,Pass,Pass
14263,3,55,60,Pass,Pass
11320,4,66,74,Fail,Pass
67896,2,79,87,Pass,Pass
81905,2,83,85,Pass,Pass
46825,2,82,34,Fail,Fail
23441,4,46,32,Fail,Fail
18556,8,79,83,Fail,Pass
83439,3,45,32,Pass,Fail
36535,8,68,93,Fail,Pass
30983,5,43,52,Fail,Pass
97796,3,58,58,Pass,Pass
85830,10,48,71,Fail,Pass
16366,1,97,72,Fail,Pass
61484,4,74,91,Fail,Pass
24316,7,72,91,Pass,Pass
21126,8,55,72,Fail,Pass
55484,4,93,89,Fail,Pass
57360,6,59,81,Fail,Pass
73330,4,86,76,Fail,Pass
72491,6,61,31,Pass,Pass
38082,10,57,80,Pass,Pass
51729,8,56,46,Fail,Pass
59930,6,43,33,Pass,Pass
27264,8,45,41,Fail,Pass
29954,3,72,97,Fail,Pass
31780,10,57,70,Pass,Pass
27411,9,48,38,Fail,Pass
66589,4,71,84,Fail,Pass
93808,8,93,81,Fail,Pass
33225,10,44,53,Fail,Pass
18142,10,91,58,Pass,Pass
56572,2,60,78,Fail,Pass
19413,1,100,73,Fail,Pass
78290,2,73,76,Fail,Pass
93983,4,88,66,Pass,Pass
72708,4,78,61,Pass,Pass
56479,5,61,52,Fail,Pass
81107,10,100,82,Pass,Pass
36686,3,48,40,Fail,Fail
71801,2,92,36,Fail,Fail
67277,6,93,66,Fail,Pass
15878,7,56,64,Fail,Pass
35978,8,73,45,Fail,Pass
80155,7,46,52,Pass,Pass
58736,8,63,49,Pass,Pass
18299,2,99,60,Fail,Pass
42622,4,68,96,Fail,Pass
25925,7,75,39,Pass,Pass
76682,9,62,37,Pass,Pass
39289,10,77,33,Fail,Pass
45244,5,83,94,Fail,Pass
97779,6,86,32,Fail,Pass
86379,10,66,45,Fail,Pass
68373,10,64,98,Pass,Pass
64765,3,78,87,Fail,Pass
45309,10,90,99,Fail,Pass
93422,2,76,65,Fail,Pass
89075,5,66,87,Fail,Pass
65797,7,43,74,Pass,Pass
57544,9,62,81,Pass,Pass
87186,10,61,53,Fail,Pass
28010,10,51,41,Fail,Pass
92141,8,83,83,Fail,Pass
77485,1,59,35,Pass,Fail
59776,7,87,90,Pass,Pass
84162,8,87,79,Fail,Pass
37960,3,70,86,Pass,Pass
17901,6,87,50,Fail,Pass
18023,2,54,84,Fail,Pass
64493,2,98,45,Fail,Pass
96727,10,49,83,Fail,Pass
54503,2,66,39,Pass,Fail
68144,10,48,78,Pass,Pass
16525,4,87,51,Pass,Pass
25770,7,82,88,Pass,Pass
18937,10,86,46,Fail,Pass
70417,4,40,55,Fail,Fail
42274,3,41,34,Pass,Fail
99768,9,50,50,Pass,Pass
46504,5,83,65,Pass,Pass
36104,8,55,56,Fail,Pass
29991,3,99,55,Pass,Pass
51523,2,45,73,Pass,Pass
98880,9,56,79,Fail,Pass
57141,9,88,46,Fail,Pass
93238,6,97,51,Pass,Pass
84980,8,72,61,Fail,Pass
29233,10,95,75,Fail,Pass
81716,3,67,32,Fail,Fail
50685,8,72,97,Fail,Pass
77179,4,94,48,Pass,Pass
53299,3,46,63,Fail,Pass
91126,6,47,46,Fail,Pass
48372,3,97,72,Fail,Pass
39558,10,76,56,Pass,Pass
62734,10,52,79,Pass,Pass
66280,10,76,46,Fail,Pass
24413,6,46,84,Pass,Pass
89983,8,91,61,Pass,Pass
35638,3,92,57,Pass,Pass
73181,7,79,45,Fail,Pass
82186,3,56,46,Fail,Fail
77244,1,72,36,Pass,Fail
24082,10,61,93,Pass,Pass
38355,4,93,46,Fail,Pass
54705,2,88,42,Pass,Pass
24087,4,56,45,Fail,Fail
99672,4,55,44,Pass,Pass
30256,6,42,59,Fail,Pass
92163,3,100,100,Fail,Pass
36059,3,57,88,Pass,Pass
36819,6,70,51,Pass,Pass
97856,8,40,33,Fail,Pass
66114,8,97,33,Fail,Pass
25398,7,52,86,Pass,Pass
26627,2,99,63,Fail,Pass
31760,8,96,74,Pass,Pass
84123,8,76,85,Pass,Pass
16922,7,51,36,Fail,Pass
93211,5,92,81,Pass,Pass
39443,8,73,30,Fail,Pass
20491,7,41,71,Fail,Pass
73716,10,45,62,Pass,Pass
92774,8,97,96,Fail,Pass
21611,1,96,52,Pass,Pass
16464,1,64,59,Fail,Fail
99911,7,67,41,Fail,Pass
93031,9,55,70,Pass,Pass
24427,10,67,72,Fail,Pass
21883,2,94,38,Fail,Fail
85763,1,47,40,Pass,Fail
51866,1,88,88,Pass,Pass
32919,9,96,87,Pass,Pass
60755,6,79,46,Fail,Pass
25324,7,84,77,Fail,Pass
25320,7,100,79,Fail,Pass
83876,2,65,83,Fail,Pass
